id,game_date,home_team,road_team,city,state,league,sport
2489,2023-09-24,Minnesota Twins,Los Angeles Angels,Minneapolis,Minnesota,MLB,Baseball
2490,2023-09-24,Chicago Cubs,Colorado Rockies,Chicago,Illinois,MLB,Baseball
2491,2023-09-24,Texas Rangers,Seattle Mariners,Arlington,Texas,MLB,Baseball
2492,2023-09-24,Oakland Athletics,Detroit Tigers,Oakland,California,MLB,Baseball
2493,2023-09-24,Los Angeles Dodgers,San Francisco Giants,Los Angeles,California,MLB,Baseball
2494,2023-09-24,San Diego Padres,St. Louis Cardinals,San Diego,California,MLB,Baseball
2495,2023-09-25,Chicago White Sox,Arizona Diamondbacks,Chicago,Illinois,MLB,Baseball
2496,2023-09-25,Los Angeles Angels,Texas Rangers,Los Angeles,California,MLB,Baseball
2497,2023-09-25,Seattle Mariners,Houston Astros,Seattle,Washington,MLB,Baseball
2498,2023-09-25,San Francisco Giants,San Diego Padres,San Francisco,California,MLB,Baseball
2499,2023-09-26,Colorado Rockies,Los Angeles Dodgers,Denver,Colorado,MLB,Baseball
2500,2023-09-26,Cleveland Guardians,Cincinnati Reds,Cleveland,Ohio,MLB,Baseball
2501,2023-09-26,Baltimore Orioles,Washington Nationals,Baltimore,Maryland,MLB,Baseball
2502,2023-09-26,Detroit Tigers,Kansas City Royals,Detroit,Michigan,MLB,Baseball
2503,2023-09-26,Philadelphia Phillies,Pittsburgh Pirates,Philadelphia,Pennsylvania,MLB,Baseball
2504,2023-09-26,Toronto Blue Jays,New York Yankees,Toronto,Ontario,MLB,Baseball
2505,2023-09-26,Boston Red Sox,Tampa Bay Rays,Boston,Massachusetts,MLB,Baseball
2506,2023-09-26,New York Mets,Miami Marlins,New York,New York,MLB,Baseball
2507,2023-09-26,Atlanta Braves,Chicago Cubs,Atlanta,Georgia,MLB,Baseball
2508,2023-09-26,Chicago White Sox,Arizona Diamondbacks,Chicago,Illinois,MLB,Baseball
2509,2023-09-26,Milwaukee Brewers,St. Louis Cardinals,Milwaukee,Wisconsin,MLB,Baseball
2510,2023-09-26,Minnesota Twins,Oakland Athletics,Minneapolis,Minnesota,MLB,Baseball
2511,2023-09-26,Colorado Rockies,Los Angeles Dodgers,Denver,Colorado,MLB,Baseball
2512,2023-09-26,Los Angeles Angels,Texas Rangers,Los Angeles,California,MLB,Baseball
2513,2023-09-26,Seattle Mariners,Houston Astros,Seattle,Washington,MLB,Baseball
2514,2023-09-26,San Francisco Giants,San Diego Padres,San Francisco,California,MLB,Baseball
2515,2023-09-27,Chicago White Sox,Arizona Diamondbacks,Chicago,Illinois,MLB,Baseball
2516,2023-09-27,Boston Red Sox,Tampa Bay Rays,Boston,Massachusetts,MLB,Baseball
2517,2023-09-27,Cleveland Guardians,Cincinnati Reds,Cleveland,Ohio,MLB,Baseball
2518,2023-09-27,Baltimore Orioles,Washington Nationals,Baltimore,Maryland,MLB,Baseball
2519,2023-09-27,Detroit Tigers,Kansas City Royals,Detroit,Michigan,MLB,Baseball
2520,2023-09-27,Philadelphia Phillies,Pittsburgh Pirates,Philadelphia,Pennsylvania,MLB,Baseball
2521,2023-09-27,Toronto Blue Jays,New York Yankees,Toronto,Ontario,MLB,Baseball
2522,2023-09-27,New York Mets,Miami Marlins,New York,New York,MLB,Baseball
2523,2023-09-27,Atlanta Braves,Chicago Cubs,Atlanta,Georgia,MLB,Baseball
2524,2023-09-27,Milwaukee Brewers,St. Louis Cardinals,Milwaukee,Wisconsin,MLB,Baseball
2525,2023-09-27,Minnesota Twins,Oakland Athletics,Minneapolis,Minnesota,MLB,Baseball
2526,2023-09-27,Colorado Rockies,Los Angeles Dodgers,Denver,Colorado,MLB,Baseball
2527,2023-09-27,Los Angeles Angels,Texas Rangers,Los Angeles,California,MLB,Baseball
2528,2023-09-27,Seattle Mariners,Houston Astros,Seattle,Washington,MLB,Baseball
2529,2023-09-27,San Francisco Giants,San Diego Padres,San Francisco,California,MLB,Baseball
2530,2023-09-28,Detroit Tigers,Kansas City Royals,Detroit,Michigan,MLB,Baseball
2531,2023-09-28,Minnesota Twins,Oakland Athletics,Minneapolis,Minnesota,MLB,Baseball
2532,2023-09-28,Philadelphia Phillies,Pittsburgh Pirates,Philadelphia,Pennsylvania,MLB,Baseball
2533,2023-09-28,Baltimore Orioles,Boston Red Sox,Baltimore,Maryland,MLB,Baseball
2534,2023-09-28,Toronto Blue Jays,New York Yankees,Toronto,Ontario,MLB,Baseball
2535,2023-09-28,New York Mets,Miami Marlins,New York,New York,MLB,Baseball
2536,2023-09-28,Atlanta Braves,Chicago Cubs,Atlanta,Georgia,MLB,Baseball
2537,2023-09-28,Milwaukee Brewers,St. Louis Cardinals,Milwaukee,Wisconsin,MLB,Baseball
2538,2023-09-28,Colorado Rockies,Los Angeles Dodgers,Denver,Colorado,MLB,Baseball
2539,2023-09-28,Seattle Mariners,Texas Rangers,Seattle,Washington,MLB,Baseball
2540,2023-09-29,Pittsburgh Pirates,Miami Marlins,Pittsburgh,Pennsylvania,MLB,Baseball
2541,2023-09-29,Detroit Tigers,Cleveland Guardians,Detroit,Michigan,MLB,Baseball
2542,2023-09-29,Baltimore Orioles,Boston Red Sox,Baltimore,Maryland,MLB,Baseball
2543,2023-09-29,Toronto Blue Jays,Tampa Bay Rays,Toronto,Ontario,MLB,Baseball
2544,2023-09-29,New York Mets,Philadelphia Phillies,New York,New York,MLB,Baseball
2545,2023-09-29,Atlanta Braves,Washington Nationals,Atlanta,Georgia,MLB,Baseball
2546,2023-09-29,Chicago White Sox,San Diego Padres,Chicago,Illinois,MLB,Baseball
2547,2023-09-29,Colorado Rockies,Minnesota Twins,Denver,Colorado,MLB,Baseball
2548,2023-09-29,Kansas City Royals,New York Yankees,Kansas City,Missouri,MLB,Baseball
2549,2023-09-29,Milwaukee Brewers,Chicago Cubs,Milwaukee,Wisconsin,MLB,Baseball
2550,2023-09-29,St. Louis Cardinals,Cincinnati Reds,St. Louis,Missouri,MLB,Baseball
2551,2023-09-29,Los Angeles Angels,Oakland Athletics,Los Angeles,California,MLB,Baseball
2552,2023-09-29,Arizona Diamondbacks,Houston Astros,Phoenix,Arizona,MLB,Baseball
2553,2023-09-29,Seattle Mariners,Texas Rangers,Seattle,Washington,MLB,Baseball
2554,2023-09-29,San Francisco Giants,Los Angeles Dodgers,San Francisco,California,MLB,Baseball
2555,2023-09-30,Detroit Tigers,Cleveland Guardians,Detroit,Michigan,MLB,Baseball
2556,2023-09-30,Toronto Blue Jays,Tampa Bay Rays,Toronto,Ontario,MLB,Baseball
2557,2023-09-30,Pittsburgh Pirates,Miami Marlins,Pittsburgh,Pennsylvania,MLB,Baseball
2558,2023-09-30,Baltimore Orioles,Boston Red Sox,Baltimore,Maryland,MLB,Baseball
2559,2023-09-30,Chicago White Sox,San Diego Padres,Chicago,Illinois,MLB,Baseball
2560,2023-09-30,Kansas City Royals,New York Yankees,Kansas City,Missouri,MLB,Baseball
2561,2023-09-30,Milwaukee Brewers,Chicago Cubs,Milwaukee,Wisconsin,MLB,Baseball
2562,2023-09-30,New York Mets,Philadelphia Phillies,New York,New York,MLB,Baseball
2563,2023-09-30,St. Louis Cardinals,Cincinnati Reds,St. Louis,Missouri,MLB,Baseball
2564,2023-09-30,Atlanta Braves,Washington Nationals,Atlanta,Georgia,MLB,Baseball
2565,2023-09-30,Arizona Diamondbacks,Houston Astros,Phoenix,Arizona,MLB,Baseball
2566,2023-09-30,Colorado Rockies,Minnesota Twins,Denver,Colorado,MLB,Baseball
2567,2023-09-30,San Francisco Giants,Los Angeles Dodgers,San Francisco,California,MLB,Baseball
2568,2023-09-30,Los Angeles Angels,Oakland Athletics,Los Angeles,California,MLB,Baseball
2569,2023-09-30,Seattle Mariners,Texas Rangers,Seattle,Washington,MLB,Baseball
2570,2023-10-01,Atlanta Braves,Washington Nationals,Atlanta,Georgia,MLB,Baseball
2571,2023-10-01,Baltimore Orioles,Boston Red Sox,Baltimore,Maryland,MLB,Baseball
2572,2023-10-01,Pittsburgh Pirates,Miami Marlins,Pittsburgh,Pennsylvania,MLB,Baseball
2573,2023-10-01,San Francisco Giants,Los Angeles Dodgers,San Francisco,California,MLB,Baseball
2574,2023-10-01,Los Angeles Angels,Oakland Athletics,Los Angeles,California,MLB,Baseball
2575,2023-10-01,Toronto Blue Jays,Tampa Bay Rays,Toronto,Ontario,MLB,Baseball
2576,2023-10-01,Arizona Diamondbacks,Houston Astros,Phoenix,Arizona,MLB,Baseball
2577,2023-10-01,Chicago White Sox,San Diego Padres,Chicago,Illinois,MLB,Baseball
2578,2023-10-01,Colorado Rockies,Minnesota Twins,Denver,Colorado,MLB,Baseball
2579,2023-10-01,Detroit Tigers,Cleveland Guardians,Detroit,Michigan,MLB,Baseball
2580,2023-10-01,Kansas City Royals,New York Yankees,Kansas City,Missouri,MLB,Baseball
2581,2023-10-01,Milwaukee Brewers,Chicago Cubs,Milwaukee,Wisconsin,MLB,Baseball
2582,2023-10-01,New York Mets,Philadelphia Phillies,New York,New York,MLB,Baseball
2583,2023-10-01,Seattle Mariners,Texas Rangers,Seattle,Washington,MLB,Baseball
2584,2023-10-01,St. Louis Cardinals,Cincinnati Reds,St. Louis,Missouri,MLB,Baseball
2585,2023-08-03,Cleveland Browns,New York Jets,Cleveland,Ohio,NFL,Football
2586,2023-08-10,New England Patriots,Houston Texans,Foxborough,Massachusetts,NFL,Football
2587,2023-08-10,Seattle Seahawks,Minnesota Vikings,Seattle,Washington,NFL,Football
2588,2023-08-11,Cincinnati Bengals,Green Bay Packers,Cincinnati,Ohio,NFL,Football
2589,2023-08-11,Detroit Lions,New York Giants,Detroit,Michigan,NFL,Football
2590,2023-08-11,Miami Dolphins,Atlanta Falcons,Miami Gardens,Florida,NFL,Football
2591,2023-08-11,Tampa Bay Buccaneers,Pittsburgh Steelers,Tampa,Florida,NFL,Football
2592,2023-08-11,Cleveland Browns,Washington Commanders,Cleveland,Ohio,NFL,Football
2593,2023-08-11,Arizona Cardinals,Denver Broncos,Glendale,Arizona,NFL,Football
2594,2023-08-12,Buffalo Bills,Indianapolis Colts,Buffalo,New York,NFL,Football
2595,2023-08-12,Chicago Bears,Tennessee Titans,Chicago,Illinois,NFL,Football
2596,2023-08-12,Carolina Panthers,New York Jets,Charlotte,North Carolina,NFL,Football
2597,2023-08-12,Dallas Cowboys,Jacksonville Jaguars,Arlington,Texas,NFL,Football
2598,2023-08-12,Baltimore Ravens,Philadelphia Eagles,Baltimore,Maryland,NFL,Football
2599,2023-08-12,Los Angeles Rams,Los Angeles Chargers,Inglewood,California,NFL,Football
2600,2023-08-13,New Orleans Saints,Kansas City Chiefs,New Orleans,Louisiana,NFL,Football
2601,2023-08-13,Las Vegas Raiders,San Francisco 49ers,Las Vegas,Nevada,NFL,Football
2602,2023-08-17,Philadelphia Eagles,Cleveland Browns,Philadelphia,Pennsylvania,NFL,Football
2603,2023-08-18,New York Giants,Carolina Panthers,East Rutherford,New Jersey,NFL,Football
2604,2023-08-18,Atlanta Falcons,Cincinnati Bengals,Atlanta,Georgia,NFL,Football
2605,2023-08-19,Detroit Lions,Jacksonville Jaguars,Detroit,Michigan,NFL,Football
2606,2023-08-19,Houston Texans,Miami Dolphins,Houston,Texas,NFL,Football
2607,2023-08-19,Pittsburgh Steelers,Buffalo Bills,Pittsburgh,Pennsylvania,NFL,Football
2608,2023-08-19,Indianapolis Colts,Chicago Bears,Indianapolis,Indiana,NFL,Football
2609,2023-08-19,New York Jets,Tampa Bay Buccaneers,East Rutherford,New Jersey,NFL,Football
2610,2023-08-19,Arizona Cardinals,Kansas City Chiefs,Glendale,Arizona,NFL,Football
2611,2023-08-19,Green Bay Packers,New England Patriots,Green Bay,Wisconsin,NFL,Football
2612,2023-08-19,Minnesota Vikings,Tennessee Titans,Minneapolis,Minnesota,NFL,Football
2613,2023-08-19,San Francisco 49ers,Denver Broncos,Santa Clara,California,NFL,Football
2614,2023-08-19,Los Angeles Rams,Las Vegas Raiders,Inglewood,California,NFL,Football
2615,2023-08-19,Seattle Seahawks,Dallas Cowboys,Seattle,Washington,NFL,Football
2616,2023-08-20,Los Angeles Chargers,New Orleans Saints,Inglewood,California,NFL,Football
2617,2023-08-21,Washington Commanders,Baltimore Ravens,Washington D.C.,Washington D.C.,NFL,Football
2618,2023-08-24,Atlanta Falcons,Pittsburgh Steelers,Atlanta,Georgia,NFL,Football
2619,2023-08-24,Philadelphia Eagles,Indianapolis Colts,Philadelphia,Pennsylvania,NFL,Football
2620,2023-08-25,Carolina Panthers,Detroit Lions,Charlotte,North Carolina,NFL,Football
2621,2023-08-25,Tennessee Titans,New England Patriots,Nashville,Tennessee,NFL,Football
2622,2023-08-25,San Francisco 49ers,Los Angeles Chargers,Santa Clara,California,NFL,Football
2623,2023-08-26,Chicago Bears,Buffalo Bills,Chicago,Illinois,NFL,Football
2624,2023-08-26,Green Bay Packers,Seattle Seahawks,Green Bay,Wisconsin,NFL,Football
2625,2023-08-26,Kansas City Chiefs,Cleveland Browns,Kansas City,Missouri,NFL,Football
2626,2023-08-26,Minnesota Vikings,Arizona Cardinals,Minneapolis,Minnesota,NFL,Football
2627,2023-08-26,Washington Commanders,Cincinnati Bengals,Washington D.C.,Washington D.C.,NFL,Football
2628,2023-08-26,New York Giants,New York Jets,East Rutherford,New Jersey,NFL,Football
2629,2023-08-26,Jacksonville Jaguars,Miami Dolphins,Jacksonville,Florida,NFL,Football
2630,2023-08-26,Tampa Bay Buccaneers,Baltimore Ravens,Tampa,Florida,NFL,Football
2631,2023-08-26,Dallas Cowboys,Las Vegas Raiders,Arlington,Texas,NFL,Football
2632,2023-08-26,Denver Broncos,Los Angeles Rams,Denver,Colorado,NFL,Football
2633,2023-08-27,New Orleans Saints,Houston Texans,New Orleans,Louisiana,NFL,Football
2634,2023-09-07,Kansas City Chiefs,Detroit Lions,Kansas City,Missouri,NFL,Football
2635,2023-09-10,Atlanta Falcons,Carolina Panthers,Atlanta,Georgia,NFL,Football
2636,2023-09-10,Cleveland Browns,Cincinnati Bengals,Cleveland,Ohio,NFL,Football
2637,2023-09-10,Indianapolis Colts,Jacksonville Jaguars,Indianapolis,Indiana,NFL,Football
2638,2023-09-10,Minnesota Vikings,Tampa Bay Buccaneers,Minneapolis,Minnesota,NFL,Football
2639,2023-09-10,New Orleans Saints,Tennessee Titans,New Orleans,Louisiana,NFL,Football
2640,2023-09-10,Pittsburgh Steelers,San Francisco 49ers,Pittsburgh,Pennsylvania,NFL,Football
2641,2023-09-10,Baltimore Ravens,Houston Texans,Baltimore,Maryland,NFL,Football
2642,2023-09-10,Washington Commanders,Arizona Cardinals,Washington D.C.,Washington D.C.,NFL,Football
2643,2023-09-10,Chicago Bears,Green Bay Packers,Chicago,Illinois,NFL,Football
2644,2023-09-10,Denver Broncos,Las Vegas Raiders,Denver,Colorado,NFL,Football
2645,2023-09-10,New England Patriots,Philadelphia Eagles,Foxborough,Massachusetts,NFL,Football
2646,2023-09-10,Los Angeles Chargers,Miami Dolphins,Inglewood,California,NFL,Football
2647,2023-09-10,Seattle Seahawks,Los Angeles Rams,Seattle,Washington,NFL,Football
2648,2023-09-10,New York Giants,Dallas Cowboys,East Rutherford,New Jersey,NFL,Football
2649,2023-09-11,New York Jets,Buffalo Bills,East Rutherford,New Jersey,NFL,Football
2650,2023-09-14,Philadelphia Eagles,Minnesota Vikings,Philadelphia,Pennsylvania,NFL,Football
2651,2023-09-17,Atlanta Falcons,Green Bay Packers,Atlanta,Georgia,NFL,Football
2652,2023-09-17,Buffalo Bills,Las Vegas Raiders,Buffalo,New York,NFL,Football
2653,2023-09-17,Cincinnati Bengals,Baltimore Ravens,Cincinnati,Ohio,NFL,Football
2654,2023-09-17,Detroit Lions,Seattle Seahawks,Detroit,Michigan,NFL,Football
2655,2023-09-17,Houston Texans,Indianapolis Colts,Houston,Texas,NFL,Football
2656,2023-09-17,Jacksonville Jaguars,Kansas City Chiefs,Jacksonville,Florida,NFL,Football
2657,2023-09-17,Tennessee Titans,Los Angeles Chargers,Nashville,Tennessee,NFL,Football
2658,2023-09-17,Tampa Bay Buccaneers,Chicago Bears,Tampa,Florida,NFL,Football
2659,2023-09-17,Arizona Cardinals,New York Giants,Glendale,Arizona,NFL,Football
2660,2023-09-17,Los Angeles Rams,San Francisco 49ers,Inglewood,California,NFL,Football
2661,2023-09-17,Dallas Cowboys,New York Jets,Arlington,Texas,NFL,Football
2662,2023-09-17,Denver Broncos,Washington Commanders,Denver,Colorado,NFL,Football
2663,2023-09-17,New England Patriots,Miami Dolphins,Foxborough,Massachusetts,NFL,Football
2664,2023-09-18,Carolina Panthers,New Orleans Saints,Charlotte,North Carolina,NFL,Football
2665,2023-09-18,Pittsburgh Steelers,Cleveland Browns,Pittsburgh,Pennsylvania,NFL,Football
2666,2023-09-21,San Francisco 49ers,New York Giants,Santa Clara,California,NFL,Football
2667,2023-09-24,Cleveland Browns,Tennessee Titans,Cleveland,Ohio,NFL,Football
2668,2023-09-24,Detroit Lions,Atlanta Falcons,Detroit,Michigan,NFL,Football
2669,2023-09-24,Green Bay Packers,New Orleans Saints,Green Bay,Wisconsin,NFL,Football
2670,2023-09-24,Jacksonville Jaguars,Houston Texans,Jacksonville,Florida,NFL,Football
2671,2023-09-24,Miami Dolphins,Denver Broncos,Miami Gardens,Florida,NFL,Football
2672,2023-09-24,Minnesota Vikings,Los Angeles Chargers,Minneapolis,Minnesota,NFL,Football
2673,2023-09-24,New York Jets,New England Patriots,East Rutherford,New Jersey,NFL,Football
2674,2023-09-24,Baltimore Ravens,Indianapolis Colts,Baltimore,Maryland,NFL,Football
2675,2023-09-24,Washington Commanders,Buffalo Bills,Washington D.C.,Washington D.C.,NFL,Football
2676,2023-09-24,Seattle Seahawks,Carolina Panthers,Seattle,Washington,NFL,Football
2677,2023-09-24,Arizona Cardinals,Dallas Cowboys,Glendale,Arizona,NFL,Football
2678,2023-09-24,Kansas City Chiefs,Chicago Bears,Kansas City,Missouri,NFL,Football
2679,2023-09-24,Las Vegas Raiders,Pittsburgh Steelers,Las Vegas,Nevada,NFL,Football
2680,2023-09-25,Tampa Bay Buccaneers,Philadelphia Eagles,Tampa,Florida,NFL,Football
2681,2023-09-25,Cincinnati Bengals,Los Angeles Rams,Cincinnati,Ohio,NFL,Football
2682,2023-09-28,Green Bay Packers,Detroit Lions,Green Bay,Wisconsin,NFL,Football
2683,2023-10-01,Jacksonville Jaguars,Atlanta Falcons,Jacksonville,Florida,NFL,Football
2684,2023-10-01,Buffalo Bills,Miami Dolphins,Buffalo,New York,NFL,Football
2685,2023-10-01,Carolina Panthers,Minnesota Vikings,Charlotte,North Carolina,NFL,Football
2686,2023-10-01,Chicago Bears,Denver Broncos,Chicago,Illinois,NFL,Football
2687,2023-10-01,Cleveland Browns,Baltimore Ravens,Cleveland,Ohio,NFL,Football
2688,2023-10-01,Indianapolis Colts,Los Angeles Rams,Indianapolis,Indiana,NFL,Football
2689,2023-10-01,Houston Texans,Pittsburgh Steelers,Houston,Texas,NFL,Football
2690,2023-10-01,New Orleans Saints,Tampa Bay Buccaneers,New Orleans,Louisiana,NFL,Football
2691,2023-10-01,Tennessee Titans,Cincinnati Bengals,Nashville,Tennessee,NFL,Football
2692,2023-10-01,Philadelphia Eagles,Washington Commanders,Philadelphia,Pennsylvania,NFL,Football
2693,2023-10-01,Los Angeles Chargers,Las Vegas Raiders,Inglewood,California,NFL,Football
2694,2023-10-01,Dallas Cowboys,New England Patriots,Arlington,Texas,NFL,Football
2695,2023-10-01,San Francisco 49ers,Arizona Cardinals,Santa Clara,California,NFL,Football
2696,2023-10-01,New York Jets,Kansas City Chiefs,East Rutherford,New Jersey,NFL,Football
2697,2023-10-02,New York Giants,Seattle Seahawks,East Rutherford,New Jersey,NFL,Football
2698,2023-10-05,Washington Commanders,Chicago Bears,Washington D.C.,Washington D.C.,NFL,Football
2699,2023-10-08,Buffalo Bills,Jacksonville Jaguars,Buffalo,New York,NFL,Football
2700,2023-10-08,Atlanta Falcons,Houston Texans,Atlanta,Georgia,NFL,Football
2701,2023-10-08,Indianapolis Colts,Tennessee Titans,Indianapolis,Indiana,NFL,Football
2702,2023-10-08,Detroit Lions,Carolina Panthers,Detroit,Michigan,NFL,Football
2703,2023-10-08,Miami Dolphins,New York Giants,Miami Gardens,Florida,NFL,Football
2704,2023-10-08,New England Patriots,New Orleans Saints,Foxborough,Massachusetts,NFL,Football
2705,2023-10-08,Pittsburgh Steelers,Baltimore Ravens,Pittsburgh,Pennsylvania,NFL,Football
2706,2023-10-08,Arizona Cardinals,Cincinnati Bengals,Glendale,Arizona,NFL,Football
2707,2023-10-08,Los Angeles Rams,Philadelphia Eagles,Inglewood,California,NFL,Football
2708,2023-10-08,Denver Broncos,New York Jets,Denver,Colorado,NFL,Football
2709,2023-10-08,Minnesota Vikings,Kansas City Chiefs,Minneapolis,Minnesota,NFL,Football
2710,2023-10-08,San Francisco 49ers,Dallas Cowboys,Santa Clara,California,NFL,Football
2711,2023-10-09,Las Vegas Raiders,Green Bay Packers,Las Vegas,Nevada,NFL,Football
2712,2023-10-12,Kansas City Chiefs,Denver Broncos,Kansas City,Missouri,NFL,Football
2713,2023-10-15,Tennessee Titans,Baltimore Ravens,Nashville,Tennessee,NFL,Football
2714,2023-10-15,Atlanta Falcons,Washington Commanders,Atlanta,Georgia,NFL,Football
2715,2023-10-15,Chicago Bears,Minnesota Vikings,Chicago,Illinois,NFL,Football
2716,2023-10-15,Cincinnati Bengals,Seattle Seahawks,Cincinnati,Ohio,NFL,Football
2717,2023-10-15,Cleveland Browns,San Francisco 49ers,Cleveland,Ohio,NFL,Football
2718,2023-10-15,Houston Texans,New Orleans Saints,Houston,Texas,NFL,Football
2719,2023-10-15,Jacksonville Jaguars,Indianapolis Colts,Jacksonville,Florida,NFL,Football
2720,2023-10-15,Miami Dolphins,Carolina Panthers,Miami Gardens,Florida,NFL,Football
2721,2023-10-15,Tampa Bay Buccaneers,Detroit Lions,Tampa,Florida,NFL,Football
2722,2023-10-15,Las Vegas Raiders,New England Patriots,Las Vegas,Nevada,NFL,Football
2723,2023-10-15,New York Jets,Philadelphia Eagles,East Rutherford,New Jersey,NFL,Football
2724,2023-10-15,Los Angeles Rams,Arizona Cardinals,Inglewood,California,NFL,Football
2725,2023-10-15,Buffalo Bills,New York Giants,Buffalo,New York,NFL,Football
2726,2023-10-16,Los Angeles Chargers,Dallas Cowboys,Inglewood,California,NFL,Football
2727,2023-10-19,New Orleans Saints,Jacksonville Jaguars,New Orleans,Louisiana,NFL,Football
2728,2023-10-22,Chicago Bears,Las Vegas Raiders,Chicago,Illinois,NFL,Football
2729,2023-10-22,Indianapolis Colts,Cleveland Browns,Indianapolis,Indiana,NFL,Football
2730,2023-10-22,New England Patriots,Buffalo Bills,Foxborough,Massachusetts,NFL,Football
2731,2023-10-22,New York Giants,Washington Commanders,East Rutherford,New Jersey,NFL,Football
2732,2023-10-22,Baltimore Ravens,Detroit Lions,Baltimore,Maryland,NFL,Football
